driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
3,55,0 days 00:01:38.370000,0,,30.907,0,33.794,0,33.669,0,212.0,0 days 01:37:40.727000,13:37:46.353,0 days 00:00:30.907000,0 days 00:00:33.794000,0 days 00:00:33.669000,297.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98370.0,98.37,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,5860727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5860.727
3,55,0 days 00:01:39.304000,0,,31.356,0,33.893,0,34.055,0,210.0,0 days 01:38:07.832000,13:38:13.458,0 days 00:00:31.356000,0 days 00:00:33.893000,0 days 00:00:34.055000,312.1,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99304.0,99.304,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,5887832,2.0,2.0,27105.0,27.105,27.105,27.105,27.105,5887.832
3,55,0 days 00:16:07.544000,0,,898.836,0,34.253,0,34.455,0,21.6,0 days 01:59:37.312000,13:59:42.938,0 days 00:14:58.836000,0 days 00:00:34.253000,0 days 00:00:34.455000,231.8,Brendon HARTLEY,0:14:32.232,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,967544.0,967.544,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,7177312,35.0,5.0,407590.0,407.59,1316.585,407.59,489.711,7177.312
3,56,0 days 00:01:39.230000,0,,30.966,0,34.78,0,33.484,0,210.2,0 days 01:39:19.957000,13:39:25.583,0 days 00:00:30.966000,0 days 00:00:34.780000,0 days 00:00:33.484000,295.1,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,99230.0,99.23,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,5959957,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5959.957
3,56,0 days 00:01:38.457000,0,,31.423,0,33.592,0,33.442,0,211.8,0 days 01:39:46.289000,13:39:51.915,0 days 00:00:31.423000,0 days 00:00:33.592000,0 days 00:00:33.442000,309.5,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,98457.0,98.457,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,5986289,2.0,2.0,26332.0,26.332,26.332,26.332,26.332,5986.289
3,56,0 days 00:01:38.684000,0,,31.141,0,33.753,0,33.79,0,211.3,0 days 02:01:15.996000,14:01:21.622,0 days 00:00:31.141000,0 days 00:00:33.753000,0 days 00:00:33.790000,288.8,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98684.0,98.684,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,7275996,35.0,5.0,397441.0,397.441,1316.039,397.441,473.497,7275.996
3,57,0 days 00:01:39.451000,0,,30.825,0,35.195,0,33.431,0,209.7,0 days 01:40:59.408000,13:41:05.034,0 days 00:00:30.825000,0 days 00:00:35.195000,0 days 00:00:33.431000,296.7,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,99451.0,99.451,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6059408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6059.408
3,57,0 days 00:01:39.556000,0,,31.384,0,34.428,0,33.744,0,209.5,0 days 01:41:25.845000,13:41:31.471,0 days 00:00:31.384000,0 days 00:00:34.428000,0 days 00:00:33.744000,309.5,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99556.0,99.556,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6085845,2.0,2.0,26437.0,26.437,26.437,26.437,26.437,6085.845
3,57,0 days 00:01:38.413000,0,,30.792,1,33.529,0,34.092,0,211.9,0 days 02:02:54.409000,14:03:00.035,0 days 00:00:30.792000,0 days 00:00:33.529000,0 days 00:00:34.092000,310.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98413.0,98.413,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,7374409,35.0,5.0,386746.0,386.746,1315.001,386.746,456.512,7374.409
3,58,0 days 00:01:38.286000,0,,30.923,0,34.11,0,33.253,0,212.2,0 days 01:42:37.694000,13:42:43.320,0 days 00:00:30.923000,0 days 00:00:34.110000,0 days 00:00:33.253000,295.1,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98286.0,98.286,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6157694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6157.694
3,58,0 days 00:01:40.878000,0,,31.366,0,34.463,0,35.049,0,206.7,0 days 01:43:06.723000,13:43:12.349,0 days 00:00:31.366000,0 days 00:00:34.463000,0 days 00:00:35.049000,307.7,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,100878.0,100.878,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6186723,2.0,2.0,29029.0,29.029,29.029,29.029,29.029,6186.723
3,58,0 days 00:01:39.208000,0,,30.897,0,33.349,0,34.962,0,210.2,0 days 02:04:33.617000,14:04:39.243,0 days 00:00:30.897000,0 days 00:00:33.349000,0 days 00:00:34.962000,306.8,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,99208.0,99.208,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,7473617,35.0,5.0,376881.0,376.881,1315.923,376.881,448.035,7473.617
3,59,0 days 00:01:39.036000,0,,31.308,0,33.933,0,33.795,0,210.6,0 days 01:44:16.730000,13:44:22.356,0 days 00:00:31.308000,0 days 00:00:33.933000,0 days 00:00:33.795000,307.7,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,99036.0,99.036,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6256730,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6256.73
3,59,0 days 00:01:39.315000,0,,31.532,0,33.744,0,34.039,0,210.0,0 days 01:44:46.038000,13:44:51.664,0 days 00:00:31.532000,0 days 00:00:33.744000,0 days 00:00:34.039000,307.7,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99315.0,99.315,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6286038,2.0,2.0,29308.0,29.308,29.308,29.308,29.308,6286.038
3,59,0 days 00:02:03.912000,0,,40.363,0,41.886,0,41.663,0,168.3,0 days 02:06:37.529000,14:06:43.155,0 days 00:00:40.363000,0 days 00:00:41.886000,0 days 00:00:41.663000,186.5,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,123912.0,123.912,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,7597529,35.0,5.0,391391.0,391.391,1340.799,391.391,460.034,7597.529
3,60,0 days 00:01:38.186000,0,,30.953,0,33.682,0,33.551,0,212.4,0 days 01:45:54.916000,13:46:00.542,0 days 00:00:30.953000,0 days 00:00:33.682000,0 days 00:00:33.551000,293.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98186.0,98.186,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6354916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6354.916
3,60,0 days 00:01:38.334000,0,,31.317,0,33.617,0,33.4,0,212.1,0 days 01:46:24.372000,13:46:29.998,0 days 00:00:31.317000,0 days 00:00:33.617000,0 days 00:00:33.400000,309.5,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,98334.0,98.334,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6384372,2.0,2.0,29456.0,29.456,29.456,29.456,29.456,6384.372
3,60,0 days 00:03:28.470000,0,,47.312,0,85.402,0,75.756,0,100.0,0 days 02:10:05.999000,14:10:11.625,0 days 00:00:47.312000,0 days 00:01:25.402000,0 days 00:01:15.756000,197.8,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,208470.0,208.47,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,7805999,35.0,5.0,491061.0,491.061,1451.083,491.061,558.677,7805.999
3,61,0 days 00:01:38.024000,0,,31.013,0,33.555,0,33.456,0,212.8,0 days 01:47:32.940000,13:47:38.566,0 days 00:00:31.013000,0 days 00:00:33.555000,0 days 00:00:33.456000,287.2,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98024.0,98.024,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6452940,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6452.94
3,61,0 days 00:01:40.424000,0,,32.157,0,34.274,0,33.993,0,207.7,0 days 01:48:04.796000,13:48:10.422,0 days 00:00:32.157000,0 days 00:00:34.274000,0 days 00:00:33.993000,278.4,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,100424.0,100.424,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6484796,2.0,2.0,31856.0,31.856,31.856,31.856,31.856,6484.796
3,61,0 days 00:04:10.548000,0,,84.954,0,85.585,0,80.009,0,83.2,0 days 02:14:16.547000,14:14:22.173,0 days 00:01:24.954000,0 days 00:01:25.585000,0 days 00:01:20.009000,76.4,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,250548.0,250.548,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8056547,35.0,5.0,632517.0,632.517,1603.607,632.517,700.37,8056.547
3,62,0 days 00:01:37.787000,0,,30.85,0,33.481,0,33.456,0,213.3,0 days 01:49:10.727000,13:49:16.353,0 days 00:00:30.850000,0 days 00:00:33.481000,0 days 00:00:33.456000,299.2,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,97787.0,97.787,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6550727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6550.727
3,62,0 days 00:01:39.466000,0,,31.588,0,34.036,0,33.842,0,209.7,0 days 01:49:44.262000,13:49:49.888,0 days 00:00:31.588000,0 days 00:00:34.036000,0 days 00:00:33.842000,306.8,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99466.0,99.466,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6584262,2.0,2.0,33535.0,33.535,33.535,33.535,33.535,6584.262
3,62,0 days 00:02:33.757000,0,,54.206,0,51.208,0,48.343,0,135.6,0 days 02:16:50.304000,14:16:55.930,0 days 00:00:54.206000,0 days 00:00:51.208000,0 days 00:00:48.343000,147.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,153757.0,153.757,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8210304,35.0,5.0,663640.0,663.64,1659.577,663.64,739.6569999999999,8210.304
3,63,0 days 00:01:38.465000,0,,31.217,0,33.987,0,33.261,0,211.8,0 days 01:50:49.192000,13:50:54.818,0 days 00:00:31.217000,0 days 00:00:33.987000,0 days 00:00:33.261000,278.4,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98465.0,98.465,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6649192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6649.192
3,63,0 days 00:01:39.618000,0,,31.346,0,33.918,0,34.354,0,209.3,0 days 01:51:23.880000,13:51:29.506,0 days 00:00:31.346000,0 days 00:00:33.918000,0 days 00:00:34.354000,309.5,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99618.0,99.618,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6683880,2.0,2.0,34688.0,34.688,34.688,34.688,34.688,6683.88
3,63,0 days 00:02:06.757000,0,,39.436,0,43.035,0,44.286,0,164.5,0 days 02:18:57.061000,14:19:02.687,0 days 00:00:39.436000,0 days 00:00:43.035000,0 days 00:00:44.286000,206.1,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,126757.0,126.757,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8337061,35.0,5.0,651403.0,651.403,1687.869,651.403,721.797,8337.061
3,64,0 days 00:01:37.529000,0,,30.844,0,33.449,0,33.236,0,213.8,0 days 01:52:26.721000,13:52:32.347,0 days 00:00:30.844000,0 days 00:00:33.449000,0 days 00:00:33.236000,295.9,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,97529.0,97.529,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6746721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6746.721
3,64,0 days 00:01:39.833000,0,,31.549,0,33.673,0,34.611,0,208.9,0 days 01:53:03.713000,13:53:09.339,0 days 00:00:31.549000,0 days 00:00:33.673000,0 days 00:00:34.611000,301.7,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99833.0,99.833,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6783713,2.0,2.0,36992.0,36.992,36.992,36.992,36.992,6783.713
3,64,0 days 00:01:39.360000,0,,31.779,0,33.928,0,33.653,0,209.9,0 days 02:20:36.421000,14:20:42.047,0 days 00:00:31.779000,0 days 00:00:33.928000,0 days 00:00:33.653000,282.7,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,99360.0,99.36,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8436421,35.0,5.0,608931.0,608.931,1689.7,608.931,681.508,8436.421
3,65,0 days 00:01:38.325000,0,,30.831,0,33.627,0,33.867,0,212.1,0 days 01:54:05.046000,13:54:10.672,0 days 00:00:30.831000,0 days 00:00:33.627000,0 days 00:00:33.867000,302.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98325.0,98.325,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6845046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6845.046
3,65,0 days 00:01:38.875000,0,,31.371,0,33.98,0,33.524,0,210.9,0 days 01:54:42.588000,13:54:48.214,0 days 00:00:31.371000,0 days 00:00:33.980000,0 days 00:00:33.524000,305.1,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,98875.0,98.875,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6882588,2.0,2.0,37542.0,37.542,37.542,37.542,37.542,6882.588
3,65,0 days 00:01:37.826000,0,,30.957,0,33.531,0,33.338,0,213.2,0 days 02:22:14.247000,14:22:19.873,0 days 00:00:30.957000,0 days 00:00:33.531000,0 days 00:00:33.338000,307.7,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,97826.0,97.826,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8534247,34.0,5.0,458639.0,458.639,1689.201,458.639,530.624,8534.247
3,66,0 days 00:01:37.996000,0,,30.947,0,33.654,0,33.395,0,212.8,0 days 01:55:43.042000,13:55:48.668,0 days 00:00:30.947000,0 days 00:00:33.654000,0 days 00:00:33.395000,295.9,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,97996.0,97.996,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,6943042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6943.042
3,66,0 days 00:01:39.646000,0,,31.316,0,34.742,0,33.588,0,209.3,0 days 01:56:22.234000,13:56:27.860,0 days 00:00:31.316000,0 days 00:00:34.742000,0 days 00:00:33.588000,306.8,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99646.0,99.646,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,6982234,2.0,2.0,39192.0,39.192,39.192,39.192,39.192,6982.234
3,66,0 days 00:01:38.411000,0,,30.831,0,33.601,0,33.979,0,211.9,0 days 02:23:52.658000,14:23:58.284,0 days 00:00:30.831000,0 days 00:00:33.601000,0 days 00:00:33.979000,310.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98411.0,98.411,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8632658,34.0,5.0,406190.0,406.19,1689.616,406.19,479.657,8632.658
3,67,0 days 00:01:37.891000,0,,30.774,1,33.862,0,33.255,0,213.0,0 days 01:57:20.933000,13:57:26.559,0 days 00:00:30.774000,0 days 00:00:33.862000,0 days 00:00:33.255000,302.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,97891.0,97.891,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,7040933,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7040.933
3,67,0 days 00:01:39.405000,0,,31.581,0,34.247,0,33.577,0,209.8,0 days 01:58:01.639000,13:58:07.265,0 days 00:00:31.581000,0 days 00:00:34.247000,0 days 00:00:33.577000,279.1,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99405.0,99.405,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,7081639,2.0,2.0,40706.0,40.706,40.706,40.706,40.706,7081.639
3,67,0 days 00:01:38.807000,0,,30.908,0,33.709,0,34.19,0,211.1,0 days 02:25:31.465000,14:25:37.091,0 days 00:00:30.908000,0 days 00:00:33.709000,0 days 00:00:34.190000,309.5,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98807.0,98.807,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8731465,34.0,5.0,382047.0,382.047,1690.5320000000002,382.047,461.271,8731.465
3,68,0 days 00:01:37.919000,0,,30.813,0,33.633,0,33.473,0,213.0,0 days 01:58:58.852000,13:59:04.478,0 days 00:00:30.813000,0 days 00:00:33.633000,0 days 00:00:33.473000,297.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,97919.0,97.919,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,7138852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7138.852
3,68,0 days 00:01:39.279000,0,,31.412,0,34.212,0,33.655,0,210.1,0 days 01:59:40.918000,13:59:46.544,0 days 00:00:31.412000,0 days 00:00:34.212000,0 days 00:00:33.655000,302.5,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99279.0,99.279,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,7180918,2.0,2.0,42066.0,42.066,42.066,42.066,42.066,7180.918
3,68,0 days 00:01:38.475000,0,,31.594,0,33.33,1,33.551,0,211.8,0 days 02:27:09.940000,14:27:15.566,0 days 00:00:31.594000,0 days 00:00:33.330000,0 days 00:00:33.551000,272.0,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98475.0,98.475,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8829940,34.0,5.0,366308.0,366.308,1691.088,366.308,442.119,8829.94
3,69,0 days 00:01:38.679000,0,,30.783,0,33.677,0,34.219,0,211.3,0 days 02:00:37.531000,14:00:43.157,0 days 00:00:30.783000,0 days 00:00:33.677000,0 days 00:00:34.219000,300.0,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98679.0,98.679,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,7237531,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7237.531
3,69,0 days 00:01:38.351000,0,,31.327,0,33.503,0,33.521,0,212.0,0 days 02:01:19.269000,14:01:24.895,0 days 00:00:31.327000,0 days 00:00:33.503000,0 days 00:00:33.521000,310.3,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,98351.0,98.351,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,7279269,2.0,2.0,41738.0,41.738,41.738,41.738,41.738,7279.269
3,69,0 days 00:01:37.534000,0,,30.877,0,33.47,0,33.187,0,213.8,0 days 02:28:47.474000,14:28:53.100,0 days 00:00:30.877000,0 days 00:00:33.470000,0 days 00:00:33.187000,312.1,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,97534.0,97.534,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,8927474,34.0,5.0,352289.0,352.289,1689.943,352.289,432.083,8927.474
3,70,0 days 00:01:37.798000,0,,30.864,0,33.506,0,33.428,0,213.2,0 days 02:02:15.329000,14:02:20.955,0 days 00:00:30.864000,0 days 00:00:33.506000,0 days 00:00:33.428000,297.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,97798.0,97.798,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,7335329,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7335.329
